2019-04-04 03:21:15,User771201,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:21:33,User771201,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:21:40,User771201,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:21:47,User771201,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:22:01,User771201,Bank,ColorAnimalPair,log,create,start,
2019-04-04 03:22:11,User771201,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:22:18,User771201,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 03:22:28,User771201,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:22:32,User771201,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:23:29,User771201,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:23:29,User771201,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 03:23:32,User771201,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 03:23:39,User771201,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 03:24:05,User771201,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:24:05,User771201,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 03:24:08,User771201,Email,ColorAnimalPair,log,enter,start,
2019-04-04 03:24:45,User771201,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:24:45,User771201,Email,ColorAnimalPair,log,login,failure,
2019-04-04 03:21:15,User771201,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:21:33,User771201,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:21:40,User771201,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:21:47,User771201,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:22:01,User771201,Bank,ColorAnimalPair,log,create,start,
2019-04-04 03:22:11,User771201,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:22:18,User771201,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 03:22:28,User771201,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:22:32,User771201,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:23:29,User771201,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:23:29,User771201,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 03:23:32,User771201,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 03:23:39,User771201,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 03:24:05,User771201,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:24:05,User771201,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 03:24:08,User771201,Email,ColorAnimalPair,log,enter,start,
2019-04-04 03:24:45,User771201,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:24:45,User771201,Email,ColorAnimalPair,log,login,failure,
2019-04-04 03:49:45,User543726,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:50:01,User543726,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:50:05,User543726,Bank,ColorAnimalPair,log,create,start,
2019-04-04 03:50:14,User543726,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:50:18,User543726,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 03:50:41,User543726,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:50:44,User543726,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:51:17,User543726,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:51:17,User543726,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 03:51:23,User543726,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 03:52:11,User543726,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:52:11,User543726,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 03:52:15,User543726,Email,ColorAnimalPair,log,enter,start,
2019-04-04 03:52:41,User543726,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:52:41,User543726,Email,ColorAnimalPair,log,login,failure,
2019-04-04 03:45:26,User256153,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:46:02,User256153,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:46:04,User256153,Bank,ColorAnimalPair,log,create,start,
2019-04-04 03:46:11,User256153,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:46:14,User256153,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 03:46:18,User256153,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:46:20,User256153,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:46:42,User256153,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:46:42,User256153,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 03:46:46,User256153,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 03:46:51,User256153,Email,ColorAnimalPair,log,enter,start,
2019-04-04 03:47:16,User256153,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:47:16,User256153,Email,ColorAnimalPair,log,login,failure,
2019-04-04 03:37:38,User185034,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:37:54,User185034,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:38:08,User185034,Bank,ColorAnimalPair,log,create,start,
2019-04-04 03:38:25,User185034,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:38:29,User185034,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 03:38:33,User185034,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:38:41,User185034,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:39:41,User185034,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:39:41,User185034,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 03:39:47,User185034,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:39:51,User185034,Bank,ColorAnimalPair,log,create,start,
2019-04-04 03:39:53,User185034,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:39:59,User185034,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:40:13,User185034,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:40:18,User185034,Bank,ColorAnimalPair,log,create,start,
2019-04-04 03:40:24,User185034,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:40:25,User185034,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 03:40:42,User185034,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:40:42,User185034,Bank,ColorAnimalPair,log,login,success,
2019-04-04 03:40:49,User185034,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 03:40:54,User185034,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:40:56,User185034,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 03:41:22,User185034,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:41:22,User185034,Shopping,ColorAnimalPair,log,login,success,
2019-04-04 03:41:26,User185034,Email,ColorAnimalPair,log,enter,start,
2019-04-04 03:41:47,User185034,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:41:47,User185034,Email,ColorAnimalPair,log,login,failure,
2019-04-04 03:41:50,User185034,Email,ColorAnimalPair,log,create,start,
2019-04-04 03:41:56,User185034,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 03:41:58,User185034,Email,ColorAnimalPair,log,enter,start,
2019-04-04 03:42:18,User185034,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 03:42:18,User185034,Email,ColorAnimalPair,log,login,success,
2019-04-04 11:03:19,User540191,Email,ColorAnimalPair,log,create,start,
2019-04-04 11:03:24,User540191,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 11:03:26,User540191,Bank,ColorAnimalPair,log,create,start,
2019-04-04 11:03:29,User540191,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 11:03:30,User540191,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 11:03:36,User540191,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 11:03:38,User540191,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 11:03:57,User540191,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:03:57,User540191,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 11:03:59,User540191,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 11:04:10,User540191,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:04:10,User540191,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 11:04:11,User540191,Email,ColorAnimalPair,log,enter,start,
2019-04-04 11:04:25,User540191,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:04:25,User540191,Email,ColorAnimalPair,log,login,failure,
2019-04-04 10:03:12,User161455,Email,ColorAnimalPair,log,create,start,
2019-04-04 10:03:20,User161455,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:03:21,User161455,Bank,ColorAnimalPair,log,create,start,
2019-04-04 10:03:32,User161455,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:03:33,User161455,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 10:03:45,User161455,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:03:47,User161455,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 10:03:53,User161455,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:03:53,User161455,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 10:03:54,User161455,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 10:04:15,User161455,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:04:15,User161455,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 10:04:16,User161455,Email,ColorAnimalPair,log,enter,start,
2019-04-04 10:04:39,User161455,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:04:39,User161455,Email,ColorAnimalPair,log,login,success,
2019-04-04 10:00:41,User527033,Email,ColorAnimalPair,log,create,start,
2019-04-04 10:00:57,User527033,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:01:02,User527033,Bank,ColorAnimalPair,log,create,start,
2019-04-04 10:01:15,User527033,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:01:16,User527033,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 10:01:27,User527033,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:01:28,User527033,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 10:02:03,User527033,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:02:03,User527033,Bank,ColorAnimalPair,log,login,success,
2019-04-04 10:02:05,User527033,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 10:02:26,User527033,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:02:26,User527033,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 10:02:29,User527033,Email,ColorAnimalPair,log,enter,start,
2019-04-04 10:02:41,User527033,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:02:41,User527033,Email,ColorAnimalPair,log,login,failure,
2019-04-04 10:02:42,User527033,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 10:03:04,User527033,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:03:04,User527033,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 09:58:10,User132248,Email,ColorAnimalPair,log,create,start,
2019-04-04 09:58:27,User132248,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 09:58:28,User132248,Bank,ColorAnimalPair,log,create,start,
2019-04-04 09:58:46,User132248,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 09:58:54,User132248,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 09:59:03,User132248,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 09:59:04,User132248,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 09:59:26,User132248,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 09:59:26,User132248,Bank,ColorAnimalPair,log,login,failure,
2019-04-04 09:59:28,User132248,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 09:59:49,User132248,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 09:59:49,User132248,Shopping,ColorAnimalPair,log,login,failure,
2019-04-04 09:59:51,User132248,Email,ColorAnimalPair,log,enter,start,
2019-04-04 10:00:22,User132248,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:00:22,User132248,Email,ColorAnimalPair,log,login,failure,
2019-04-04 10:54:35,User872252,Email,ColorAnimalPair,log,create,start,
2019-04-04 10:54:59,User872252,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:55:07,User872252,Bank,ColorAnimalPair,log,create,start,
2019-04-04 10:55:16,User872252,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:55:26,User872252,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 10:55:32,User872252,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 10:55:36,User872252,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 10:57:06,User872252,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 10:57:06,User872252,Bank,ColorAnimalPair,log,login,success,
2019-04-04 11:03:07,User872252,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 11:03:40,User872252,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:03:40,User872252,Shopping,ColorAnimalPair,log,login,success,
2019-04-04 11:03:43,User872252,Email,ColorAnimalPair,log,enter,start,
2019-04-04 11:04:18,User872252,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:04:18,User872252,Email,ColorAnimalPair,log,login,success,
2019-04-04 11:05:39,User989763,Email,ColorAnimalPair,log,create,start,
2019-04-04 11:06:54,User989763,Email,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 11:06:56,User989763,Bank,ColorAnimalPair,log,create,start,
2019-04-04 11:08:23,User989763,Bank,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 11:08:25,User989763,Shopping,ColorAnimalPair,log,create,start,
2019-04-04 11:10:58,User989763,Shopping,ColorAnimalPair,log,create,passwordSubmitted,
2019-04-04 11:11:03,User989763,Bank,ColorAnimalPair,log,enter,start,
2019-04-04 11:11:38,User989763,Bank,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:11:38,User989763,Bank,ColorAnimalPair,log,login,success,
2019-04-04 11:11:43,User989763,Shopping,ColorAnimalPair,log,enter,start,
2019-04-04 11:12:06,User989763,Shopping,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:12:06,User989763,Shopping,ColorAnimalPair,log,login,success,
2019-04-04 11:12:09,User989763,Email,ColorAnimalPair,log,enter,start,
2019-04-04 11:12:35,User989763,Email,ColorAnimalPair,log,enter,passwordSubmitted,
2019-04-04 11:12:35,User989763,Email,ColorAnimalPair,log,login,success,